赛季,联赛,轮次,主队,客队,主队进球,客队进球,主队半场进球,客队半场进球
2017,5,17,亚眠,里昂,1,2,1,0
2017,5,17,昂热,蒙彼利埃,1,1,0,0
2017,5,20,里昂,昂热,1,1,0,1
2017,5,20,圣埃蒂安,图卢兹,2,0,1,0
2017,5,20,第戎,梅斯,1,1,1,0
2017,5,20,尼斯,亚眠,1,0,0,0
2017,5,20,卡昂,里尔,0,1,0,1
2017,5,20,蒙彼利埃,摩纳哥,0,0,0,0
2017,5,20,特鲁瓦,波尔多,0,1,0,1
2017,5,20,雷恩,马赛,0,3,0,2
2017,5,20,斯特拉斯堡,甘冈,0,2,0,2
2017,5,19,梅斯,斯特拉斯堡,3,0,0,0
2017,5,17,摩纳哥,特鲁瓦,3,2,0,1
2017,5,17,图卢兹,卡昂,2,0,0,0
2017,5,17,梅斯,雷恩,1,1,1,0
2017,5,17,甘冈,第戎,4,0,2,0
2017,5,17,巴黎圣日尔曼,里尔,3,1,1,0
2017,5,17,波尔多,斯特拉斯堡,0,3,0,2
2017,5,23,马赛,摩纳哥,2,2,1,1
2017,5,24,特鲁瓦,第戎,0,0,0,0
2017,5,23,波尔多,里昂,3,1,3,1
2017,5,23,里尔,斯特拉斯堡,2,1,0,0
2017,5,23,甘冈,南特,0,3,0,0
2017,5,23,昂热,亚眠,1,0,1,0
2017,5,23,图卢兹,特鲁瓦,1,0,1,0
2017,5,23,梅斯,尼斯,2,1,0,0
2017,5,23,圣埃蒂安,卡昂,2,1,1,1
2017,5,23,巴黎圣日尔曼,蒙彼利埃,4,0,2,0
2017,5,21,巴黎圣日尔曼,第戎,8,0,4,0
2017,5,24,摩纳哥,里昂,3,2,2,2
2017,5,24,卡昂,南特,3,2,1,1
2017,5,24,雷恩,甘冈,0,1,0,0
2017,5,24,斯特拉斯堡,波尔多,0,2,0,1
2017,5,24,蒙彼利埃,昂热,2,1,1,1
2017,5,24,亚眠,圣埃蒂安,0,2,0,0
2017,5,24,尼斯,图卢兹,0,1,0,0
2017,5,24,里尔,巴黎圣日尔曼,0,3,0,1
2017,5,24,马赛,梅斯,6,3,3,0
2017,5,23,第戎,雷恩,2,1,1,1
2017,5,21,甘冈,里昂,0,2,0,1
2017,5,21,里尔,雷恩,1,2,1,0
2017,5,21,图卢兹,南特,1,1,0,1
2017,5,21,梅斯,圣埃蒂安,3,0,2,0
2017,5,22,里昂,巴黎圣日尔曼,2,1,1,1
2017,5,21,昂热,特鲁瓦,3,1,1,0
2017,5,21,亚眠,蒙彼利埃,1,1,0,1
2017,5,21,摩纳哥,尼斯,2,2,1,0
2017,5,21,波尔多,卡昂,0,2,0,0
2017,5,21,马赛,斯特拉斯堡,2,0,0,0
2017,5,22,摩纳哥,梅斯,3,1,1,0
2017,5,22,尼斯,圣埃蒂安,1,0,1,0
2017,5,22,雷恩,昂热,1,0,0,0
2017,5,22,特鲁瓦,里尔,1,0,1,0
2017,5,22,亚眠,甘冈,3,1,1,1
2017,5,22,斯特拉斯堡,第戎,3,2,2,2
2017,5,22,蒙彼利埃,图卢兹,2,1,1,1
2017,5,22,南特,波尔多,0,1,0,1
2017,5,22,卡昂,马赛,0,2,0,0
2017,5,25,里昂,雷恩,0,2,0,1
2017,5,25,南特,里尔,2,2,1,0
2017,5,25,斯特拉斯堡,特鲁瓦,2,1,0,0
2017,5,25,甘冈,卡昂,0,0,0,0
2017,5,25,昂热,摩纳哥,0,4,0,2
2017,5,25,波尔多,亚眠,3,2,2,0
2017,5,25,梅斯,蒙彼利埃,0,1,0,1
2017,5,25,第戎,尼斯,3,2,0,0
2017,5,25,图卢兹,巴黎圣日尔曼,0,1,0,0
2017,5,26,马赛,波尔多,1,0,1,0
2017,5,25,圣埃蒂安,马赛,2,2,1,2
2017,5,26,里尔,里昂,2,2,0,2
2017,5,26,尼斯,南特,1,1,1,1
2017,5,26,卡昂,雷恩,2,2,1,2
2017,5,26,蒙彼利埃,甘冈,1,1,0,1
2017,5,26,特鲁瓦,梅斯,1,0,0,0
2017,5,26,亚眠,图卢兹,0,0,0,0
2017,5,26,昂热,圣埃蒂安,0,1,0,0
2017,5,26,巴黎圣日尔曼,斯特拉斯堡,5,2,3,1
2017,5,26,摩纳哥,第戎,4,0,1,0
2017,5,27,巴黎圣日尔曼,马赛,3,0,2,0
2017,5,28,马赛,南特,1,1,0,1
2017,5,27,里昂,圣埃蒂安,1,1,1,0
2017,5,27,波尔多,尼斯,0,0,0,0
2017,5,27,南特,亚眠,0,1,0,1
2017,5,27,甘冈,梅斯,2,2,1,1
2017,5,27,雷恩,特鲁瓦,2,0,0,0
2017,5,27,里尔,昂热,1,2,0,0
2017,5,27,第戎,卡昂,2,0,1,0
2017,5,27,图卢兹,摩纳哥,3,3,1,1
2017,5,27,斯特拉斯堡,蒙彼利埃,0,0,0,0
2017,5,28,蒙彼利埃,里昂,1,1,1,0
2017,5,28,卡昂,斯特拉斯堡,2,0,1,0
2017,5,28,昂热,甘冈,3,0,1,0
2017,5,28,梅斯,图卢兹,1,1,1,0
2017,5,28,圣埃蒂安,第戎,2,2,1,1
2017,5,28,亚眠,雷恩,0,2,0,1
2017,5,28,特鲁瓦,巴黎圣日尔曼,0,2,0,0
2017,5,28,摩纳哥,波尔多,2,1,1,1
2017,5,28,尼斯,里尔,2,1,1,0
2017,5,31,雷恩,摩纳哥,1,1,1,1
2017,5,31,里昂,图卢兹,2,0,2,0
2017,5,31,南特,圣埃蒂安,0,3,0,1
2017,5,31,特鲁瓦,尼斯,0,2,0,1
2017,5,31,卡昂,蒙彼利埃,1,3,0,2
2017,5,31,斯特拉斯堡,梅斯,2,2,1,1
2017,5,31,里尔,亚眠,0,1,0,0
2017,5,31,甘冈,波尔多,2,1,0,0
2017,5,31,第戎,马赛,1,3,0,1
2017,5,29,图卢兹,马赛,1,2,1,1
2017,5,30,马赛,里昂,2,3,1,1
2017,5,31,巴黎圣日尔曼,昂热,2,1,2,0
2017,5,29,里昂,卡昂,1,0,0,0
2017,5,29,甘冈,尼斯,2,5,1,1
2017,5,29,里尔,蒙彼利埃,1,1,1,0
2017,5,29,第戎,亚眠,1,1,0,1
2017,5,29,雷恩,圣埃蒂安,1,1,0,1
2017,5,30,圣埃蒂安,甘冈,2,0,1,0
2017,5,30,梅斯,南特,1,1,1,1
2017,5,30,尼斯,巴黎圣日尔曼,1,2,1,1
2017,5,30,昂热,卡昂,3,0,2,0
2017,5,30,蒙彼利埃,第戎,2,2,0,1
2017,5,30,图卢兹,斯特拉斯堡,2,2,0,0
2017,5,30,亚眠,特鲁瓦,1,1,1,0
2017,5,30,波尔多,雷恩,0,2,0,0
2017,5,30,摩纳哥,里尔,2,1,1,1
2017,5,32,马赛,蒙彼利埃,0,0,0,0
2017,5,29,南特,特鲁瓦,1,0,0,0
2017,5,29,波尔多,昂热,0,0,0,0
2017,5,29,巴黎圣日尔曼,梅斯,5,0,4,0
2017,5,29,斯特拉斯堡,摩纳哥,1,3,1,3
2017,5,32,梅斯,里昂,0,5,0,2
2017,5,32,尼斯,雷恩,1,1,1,1
2017,5,32,亚眠,卡昂,3,0,2,0
2017,5,32,波尔多,里尔,2,1,2,1
2017,5,32,图卢兹,第戎,0,1,0,1
2017,5,32,昂热,斯特拉斯堡,1,1,1,0
2017,5,32,甘冈,特鲁瓦,4,0,1,0
2017,5,32,摩纳哥,南特,2,1,2,1
2017,5,32,圣埃蒂安,巴黎圣日尔曼,1,1,1,0
2017,5,36,马赛,尼斯,2,1,1,1
2017,5,36,卡昂,摩纳哥,1,2,1,1
2017,5,36,第戎,甘冈,3,1,1,0
2017,5,36,图卢兹,里尔,2,3,2,1
2017,5,36,梅斯,昂热,1,2,1,0
2017,5,36,雷恩,斯特拉斯堡,2,1,1,0
2017,5,36,南特,蒙彼利埃,0,2,0,0
2017,5,36,里昂,特鲁瓦,3,0,2,0
2017,5,36,圣埃蒂安,波尔多,1,3,1,2
2017,5,36,亚眠,巴黎圣日尔曼,2,2,0,1
2017,5,34,波尔多,巴黎圣日尔曼,0,1,0,0
2017,5,34,圣埃蒂安,特鲁瓦,2,1,0,1
2017,5,34,尼斯,蒙彼利埃,1,0,0,0
2017,5,34,亚眠,斯特拉斯堡,3,1,1,0
2017,5,34,梅斯,卡昂,1,1,0,0
2017,5,34,甘冈,摩纳哥,3,1,2,0
2017,5,34,图卢兹,昂热,2,0,1,0
2017,5,34,马赛,里尔,5,1,4,0
2017,5,34,第戎,里昂,2,5,1,1
2017,5,34,南特,雷恩,1,1,1,0
2017,5,35,巴黎圣日尔曼,甘冈,2,2,0,1
2017,5,35,昂热,马赛,1,1,0,1
2017,5,35,雷恩,图卢兹,2,1,1,1
2017,5,35,摩纳哥,亚眠,0,0,0,0
2017,5,35,里尔,梅斯,3,1,2,0
2017,5,35,波尔多,第戎,3,1,1,0
2017,5,35,斯特拉斯堡,尼斯,1,1,1,0
2017,5,35,特鲁瓦,卡昂,3,1,2,1
2017,5,35,里昂,南特,2,0,1,0
2017,5,33,卡昂,图卢兹,0,0,0,0
2017,5,35,蒙彼利埃,圣埃蒂安,0,1,0,1
2017,5,33,巴黎圣日尔曼,摩纳哥,7,1,4,1
2017,5,33,特鲁瓦,马赛,2,3,1,1
2017,5,33,蒙彼利埃,波尔多,1,3,0,1
2017,5,33,斯特拉斯堡,圣埃蒂安,0,1,0,0
2017,5,33,南特,第戎,1,1,1,0
2017,5,33,里尔,甘冈,2,2,0,0
2017,5,33,雷恩,梅斯,1,2,1,0
2017,5,33,里昂,亚眠,3,0,1,0
2017,5,33,昂热,尼斯,1,1,0,0
2017,5,38,卡昂,巴黎圣日尔曼,0,0,0,0
2017,5,37,斯特拉斯堡,里昂,3,2,1,0
2017,5,38,特鲁瓦,摩纳哥,0,3,0,1
2017,5,38,图卢兹,甘冈,2,1,0,0
2017,5,38,圣埃蒂安,里尔,5,0,3,0
2017,5,38,马赛,亚眠,2,1,2,1
2017,5,38,南特,斯特拉斯堡,1,0,1,0
2017,5,38,雷恩,蒙彼利埃,1,1,1,1
2017,5,38,里昂,尼斯,3,2,0,1
2017,5,38,第戎,昂热,2,1,1,0
2017,5,38,梅斯,波尔多,0,4,0,3
2018,5,1,南特,摩纳哥,,,,
2017,5,37,巴黎圣日尔曼,雷恩,0,2,0,0
2017,5,37,昂热,南特,0,2,0,0
2017,5,37,亚眠,梅斯,2,0,1,0
2017,5,37,里尔,第戎,2,1,2,1
2017,5,37,摩纳哥,圣埃蒂安,1,0,0,0
2017,5,37,蒙彼利埃,特鲁瓦,1,1,0,1
2017,5,37,波尔多,图卢兹,4,2,1,1
2017,5,37,尼斯,卡昂,4,1,3,0
2018,5,1,圣埃蒂安,甘冈,,,,
2018,5,1,里尔,雷恩,,,,
2018,5,1,波尔多,斯特拉斯堡,,,,
2018,5,1,蒙彼利埃,第戎,,,,
2018,5,1,巴黎圣日尔曼,卡昂,,,,
2018,5,1,里昂,亚眠,,,,
2018,5,1,昂热,尼姆,,,,
2018,5,1,尼斯,兰斯,,,,
2018,5,1,马赛,图卢兹,,,,
2017,5,37,甘冈,马赛,3,3,1,2
2018,5,3,波尔多,摩纳哥,,,,
2018,5,3,里尔,甘冈,,,,
2018,5,3,马赛,雷恩,,,,
2018,5,3,蒙彼利埃,圣埃蒂安,,,,
2018,5,3,尼斯,第戎,,,,
2018,5,3,南特,卡昂,,,,
2018,5,3,巴黎圣日尔曼,昂热,,,,
2018,5,3,图卢兹,尼姆,,,,
2018,5,3,亚眠,兰斯,,,,
2018,5,2,甘冈,巴黎圣日尔曼,,,,
2018,5,4,摩纳哥,马赛,,,,
2018,5,3,里昂,斯特拉斯堡,,,,
2018,5,2,兰斯,里昂,,,,
2018,5,2,摩纳哥,里尔,,,,
2018,5,2,图卢兹,波尔多,,,,
2018,5,2,雷恩,昂热,,,,
2018,5,2,第戎,南特,,,,
2018,5,2,斯特拉斯堡,圣埃蒂安,,,,
2018,5,2,亚眠,蒙彼利埃,,,,
2018,5,2,卡昂,尼斯,,,,
2018,5,2,尼姆,马赛,,,,
2018,5,4,昂热,里尔,,,,
2018,5,4,雷恩,波尔多,,,,
2018,5,4,圣埃蒂安,亚眠,,,,
2018,5,4,甘冈,图卢兹,,,,
2018,5,4,兰斯,蒙彼利埃,,,,
2018,5,4,里昂,尼斯,,,,
2018,5,4,第戎,卡昂,,,,
2018,5,4,尼姆,巴黎圣日尔曼,,,,
2018,5,4,斯特拉斯堡,南特,,,,
2018,5,5,图卢兹,摩纳哥,,,,
2018,5,5,马赛,甘冈,,,,
2018,5,5,卡昂,里昂,,,,
2018,5,5,亚眠,里尔,,,,
2018,5,5,南特,兰斯,,,,
2018,5,5,巴黎圣日尔曼,圣埃蒂安,,,,
2018,5,5,蒙彼利埃,斯特拉斯堡,,,,
2018,5,5,第戎,昂热,,,,
2018,5,5,波尔多,尼姆,,,,
2018,5,5,尼斯,雷恩,,,,
2018,5,7,尼姆,甘冈,,,,
2018,5,8,尼斯,巴黎圣日尔曼,,,,
2018,5,7,第戎,里昂,,,,
2018,5,7,波尔多,里尔,,,,
2018,5,7,亚眠,雷恩,,,,
2018,5,7,巴黎圣日尔曼,兰斯,,,,
2018,5,7,马赛,斯特拉斯堡,,,,
2018,5,7,卡昂,蒙彼利埃,,,,
2018,5,7,南特,尼斯,,,,
2018,5,7,摩纳哥,昂热,,,,
2018,5,8,圣埃蒂安,摩纳哥,,,,
2018,5,8,昂热,甘冈,,,,
2018,5,8,兰斯,波尔多,,,,
2018,5,8,斯特拉斯堡,第戎,,,,
2018,5,8,里昂,南特,,,,
2018,5,8,雷恩,图卢兹,,,,
2018,5,8,卡昂,亚眠,,,,
2018,5,6,里昂,马赛,,,,
2018,5,7,图卢兹,圣埃蒂安,,,,
2018,5,10,斯特拉斯堡,摩纳哥,,,,
2018,5,8,蒙彼利埃,尼姆,,,,
2018,5,8,里尔,马赛,,,,
2018,5,6,甘冈,波尔多,,,,
2018,5,6,里尔,南特,,,,
2018,5,6,兰斯,第戎,,,,
2018,5,6,蒙彼利埃,尼斯,,,,
2018,5,6,圣埃蒂安,卡昂,,,,
2018,5,9,巴黎圣日尔曼,里昂,,,,
2018,5,10,卡昂,甘冈,,,,
2018,5,10,第戎,里尔,,,,
2018,5,10,蒙彼利埃,波尔多,,,,
2018,5,10,里昂,尼姆,,,,
2018,5,10,尼斯,马赛,,,,
2018,5,10,南特,图卢兹,,,,
2018,5,10,兰斯,昂热,,,,
2018,5,6,斯特拉斯堡,亚眠,,,,
2018,5,6,摩纳哥,尼姆,,,,
2018,5,6,雷恩,巴黎圣日尔曼,,,,
2018,5,6,昂热,图卢兹,,,,
2018,5,9,波尔多,南特,,,,
2018,5,9,里尔,圣埃蒂安,,,,
2018,5,9,亚眠,第戎,,,,
2018,5,9,甘冈,蒙彼利埃,,,,
2018,5,9,图卢兹,尼斯,,,,
2018,5,9,马赛,卡昂,,,,
2018,5,11,马赛,巴黎圣日尔曼,,,,
2018,5,10,巴黎圣日尔曼,亚眠,,,,
2018,5,10,圣埃蒂安,雷恩,,,,
2018,5,9,尼姆,兰斯,,,,
2018,5,9,摩纳哥,雷恩,,,,
2018,5,9,昂热,斯特拉斯堡,,,,
2018,5,11,亚眠,南特,,,,
2018,5,11,尼姆,圣埃蒂安,,,,
2018,5,11,摩纳哥,第戎,,,,
2018,5,11,图卢兹,蒙彼利埃,,,,
2018,5,11,波尔多,尼斯,,,,
2018,5,11,里尔,卡昂,,,,
2018,5,11,雷恩,兰斯,,,,
2018,5,11,昂热,里昂,,,,
2018,5,11,甘冈,斯特拉斯堡,,,,
2018,5,12,兰斯,摩纳哥,,,,
2018,5,12,南特,甘冈,,,,
2018,5,12,巴黎圣日尔曼,里尔,,,,
2018,5,12,里昂,波尔多,,,,
2018,5,12,第戎,尼姆,,,,
2018,5,12,蒙彼利埃,马赛,,,,
2018,5,12,斯特拉斯堡,图卢兹,,,,
2018,5,12,圣埃蒂安,昂热,,,,
2018,5,12,尼斯,亚眠,,,,
2018,5,12,卡昂,雷恩,,,,
2018,5,13,摩纳哥,巴黎圣日尔曼,,,,
2018,5,13,雷恩,南特,,,,
2018,5,13,里尔,斯特拉斯堡,,,,
2018,5,13,马赛,第戎,,,,
2018,5,13,尼姆,尼斯,,,,
2018,5,13,波尔多,卡昂,,,,
2018,5,13,图卢兹,亚眠,,,,
2018,5,13,圣埃蒂安,兰斯,,,,
2018,5,13,甘冈,里昂,,,,
2018,5,13,昂热,蒙彼利埃,,,,
2018,5,16,斯特拉斯堡,巴黎圣日尔曼,,,,
2018,5,16,亚眠,摩纳哥,,,,
2018,5,16,第戎,甘冈,,,,
2018,5,16,蒙彼利埃,里尔,,,,
2018,5,16,卡昂,尼姆,,,,
2018,5,16,南特,马赛,,,,
2018,5,16,波尔多,圣埃蒂安,,,,
2018,5,16,兰斯,图卢兹,,,,
2018,5,20,马赛,摩纳哥,,,,
2018,5,18,第戎,巴黎圣日尔曼,,,,
2018,5,14,卡昂,摩纳哥,,,,
2018,5,15,波尔多,巴黎圣日尔曼,,,,
2018,5,19,摩纳哥,甘冈,,,,
2018,5,17,图卢兹,里昂,,,,
2018,5,21,圣埃蒂安,里昂,,,,
2018,5,16,尼斯,昂热,,,,
2018,5,16,里昂,雷恩,,,,
2018,5,20,卡昂,里尔,,,,
2018,5,20,尼斯,波尔多,,,,
2018,5,20,里昂,兰斯,,,,
2018,5,20,甘冈,圣埃蒂安,,,,
2018,5,20,图卢兹,斯特拉斯堡,,,,
2018,5,20,第戎,蒙彼利埃,,,,
2018,5,20,尼姆,昂热,,,,
2018,5,20,亚眠,巴黎圣日尔曼,,,,
2018,5,20,南特,雷恩,,,,
2018,5,18,里昂,摩纳哥,,,,
2018,5,18,尼姆,里尔,,,,
2018,5,18,马赛,波尔多,,,,
2018,5,18,亚眠,昂热,,,,
2018,5,18,尼斯,圣埃蒂安,,,,
2018,5,18,兰斯,斯特拉斯堡,,,,
2018,5,18,卡昂,图卢兹,,,,
2018,5,18,南特,蒙彼利埃,,,,
2018,5,18,甘冈,雷恩,,,,
2018,5,14,兰斯,甘冈,,,,
2018,5,14,尼斯,里尔,,,,
2018,5,14,第戎,波尔多,,,,
2018,5,14,斯特拉斯堡,尼姆,,,,
2018,5,14,亚眠,马赛,,,,
2018,5,14,里昂,圣埃蒂安,,,,
2018,5,15,里尔,里昂,,,,
2018,5,15,圣埃蒂安,南特,,,,
2018,5,15,雷恩,斯特拉斯堡,,,,
2018,5,15,图卢兹,第戎,,,,
2018,5,15,甘冈,尼斯,,,,
2018,5,15,昂热,卡昂,,,,
2018,5,15,尼姆,亚眠,,,,
2018,5,15,马赛,兰斯,,,,
2018,5,19,蒙彼利埃,里昂,,,,
2018,5,17,昂热,波尔多,,,,
2018,5,17,圣埃蒂安,马赛,,,,
2018,5,17,尼姆,南特,,,,
2018,5,17,雷恩,第戎,,,,
2018,5,17,摩纳哥,尼斯,,,,
2018,5,21,卡昂,马赛,,,,
2018,5,21,昂热,南特,,,,
2018,5,21,波尔多,第戎,,,,
2018,5,21,尼姆,图卢兹,,,,
2018,5,21,雷恩,蒙彼利埃,,,,
2018,5,21,兰斯,尼斯,,,,
2018,5,21,里尔,亚眠,,,,
2018,5,21,巴黎圣日尔曼,甘冈,,,,
2018,5,14,巴黎圣日尔曼,图卢兹,,,,
2018,5,14,南特,昂热,,,,
2018,5,14,蒙彼利埃,雷恩,,,,
2018,5,15,摩纳哥,蒙彼利埃,,,,
2018,5,19,昂热,马赛,,,,
2018,5,19,巴黎圣日尔曼,南特,,,,
2018,5,19,圣埃蒂安,第戎,,,,
2018,5,19,斯特拉斯堡,尼斯,,,,
2018,5,19,兰斯,卡昂,,,,
2018,5,19,波尔多,亚眠,,,,
2018,5,19,雷恩,尼姆,,,,
2018,5,19,里尔,图卢兹,,,,
2018,5,17,斯特拉斯堡,卡昂,,,,
2018,5,17,甘冈,亚眠,,,,
2018,5,17,里尔,兰斯,,,,
2018,5,17,巴黎圣日尔曼,蒙彼利埃,,,,
2018,5,21,摩纳哥,斯特拉斯堡,,,,
2018,5,22,第戎,摩纳哥,,,,
2018,5,22,亚眠,里昂,,,,
2018,5,22,马赛,里尔,,,,
2018,5,22,斯特拉斯堡,波尔多,,,,
2018,5,22,甘冈,兰斯,,,,
2018,5,22,南特,圣埃蒂安,,,,
2018,5,22,蒙彼利埃,卡昂,,,,
2018,5,22,图卢兹,昂热,,,,
2018,5,22,尼斯,尼姆,,,,
2018,5,29,巴黎圣日尔曼,马赛,,,,
2018,5,23,里昂,巴黎圣日尔曼,,,,
2018,5,24,蒙彼利埃,摩纳哥,,,,
2018,5,25,圣埃蒂安,巴黎圣日尔曼,,,,
2018,5,27,卡昂,巴黎圣日尔曼,,,,
2018,5,22,巴黎圣日尔曼,雷恩,,,,
2018,5,29,波尔多,雷恩,,,,
2018,5,29,兰斯,南特,,,,
2018,5,29,甘冈,第戎,,,,
2018,5,29,尼姆,斯特拉斯堡,,,,
2018,5,29,尼斯,图卢兹,,,,
2018,5,29,里昂,蒙彼利埃,,,,
2018,5,29,昂热,亚眠,,,,
2018,5,29,里尔,摩纳哥,,,,
2018,5,29,卡昂,圣埃蒂安,,,,
2018,5,23,兰斯,马赛,,,,
2018,5,23,卡昂,南特,,,,
2018,5,23,昂热,第戎,,,,
2018,5,23,摩纳哥,图卢兹,,,,
2018,5,23,尼姆,蒙彼利埃,,,,
2018,5,23,里尔,尼斯,,,,
2018,5,23,雷恩,亚眠,,,,
2018,5,23,波尔多,甘冈,,,,
2018,5,24,尼斯,里昂,,,,
2018,5,24,甘冈,里尔,,,,
2018,5,24,巴黎圣日尔曼,波尔多,,,,
2018,5,24,图卢兹,兰斯,,,,
2018,5,24,雷恩,圣埃蒂安,,,,
2018,5,24,亚眠,卡昂,,,,
2018,5,24,斯特拉斯堡,昂热,,,,
2018,5,25,里昂,甘冈,,,,
2018,5,25,兰斯,雷恩,,,,
2018,5,25,摩纳哥,南特,,,,
2018,5,25,尼姆,第戎,,,,
2018,5,25,波尔多,图卢兹,,,,
2018,5,25,里尔,蒙彼利埃,,,,
2018,5,25,昂热,尼斯,,,,
2018,5,25,马赛,亚眠,,,,
2018,5,25,卡昂,斯特拉斯堡,,,,
2018,5,27,昂热,摩纳哥,,,,
2018,5,27,尼姆,雷恩,,,,
2018,5,27,甘冈,南特,,,,
2018,5,27,里尔,第戎,,,,
2018,5,27,尼斯,斯特拉斯堡,,,,
2018,5,28,南特,巴黎圣日尔曼,,,,
2018,5,23,圣埃蒂安,斯特拉斯堡,,,,
2018,5,26,摩纳哥,里昂,,,,
2018,5,24,南特,尼姆,,,,
2018,5,24,第戎,马赛,,,,
2018,5,27,里昂,图卢兹,,,,
2018,5,27,波尔多,蒙彼利埃,,,,
2018,5,27,兰斯,亚眠,,,,
2018,5,27,马赛,圣埃蒂安,,,,
2018,5,28,图卢兹,甘冈,,,,
2018,5,28,斯特拉斯堡,里昂,,,,
2018,5,28,圣埃蒂安,里尔,,,,
2018,5,28,第戎,兰斯,,,,
2018,5,28,马赛,尼斯,,,,
2018,5,28,雷恩,卡昂,,,,
2018,5,28,蒙彼利埃,昂热,,,,
2018,5,26,南特,波尔多,,,,
2018,5,26,雷恩,马赛,,,,
2018,5,26,蒙彼利埃,兰斯,,,,
2018,5,26,亚眠,尼斯,,,,
2018,5,26,图卢兹,卡昂,,,,
2018,5,26,甘冈,昂热,,,,
2018,5,26,巴黎圣日尔曼,尼姆,,,,
2018,5,28,亚眠,尼姆,,,,
2018,5,28,摩纳哥,波尔多,,,,
2018,5,26,斯特拉斯堡,里尔,,,,
2018,5,26,第戎,圣埃蒂安,,,,
2018,5,31,甘冈,摩纳哥,,,,
2018,5,31,兰斯,里尔,,,,
2018,5,31,昂热,雷恩,,,,
2018,5,31,波尔多,马赛,,,,
2018,5,31,里昂,第戎,,,,
2018,5,31,亚眠,圣埃蒂安,,,,
2018,5,31,巴黎圣日尔曼,斯特拉斯堡,,,,
2018,5,31,尼斯,蒙彼利埃,,,,
2018,5,31,尼姆,卡昂,,,,
2018,5,31,图卢兹,南特,,,,
2018,5,36,马赛,里昂,,,,
2018,5,36,尼姆,摩纳哥,,,,
2018,5,36,雷恩,甘冈,,,,
2018,5,36,卡昂,兰斯,,,,
2018,5,36,尼斯,南特,,,,
2018,5,36,第戎,斯特拉斯堡,,,,
2018,5,36,亚眠,图卢兹,,,,
2018,5,36,圣埃蒂安,蒙彼利埃,,,,
2018,5,36,昂热,巴黎圣日尔曼,,,,
2018,5,36,里尔,波尔多,,,,
2018,5,33,巴黎圣日尔曼,摩纳哥,,,,
2018,5,33,尼姆,波尔多,,,,
2018,5,33,第戎,雷恩,,,,
2018,5,33,南特,亚眠,,,,
2018,5,33,兰斯,圣埃蒂安,,,,
2018,5,33,斯特拉斯堡,蒙彼利埃,,,,
2018,5,33,尼斯,卡昂,,,,
2018,5,33,里昂,昂热,,,,
2018,5,33,图卢兹,里尔,,,,
2018,5,33,甘冈,马赛,,,,
2018,5,32,里尔,巴黎圣日尔曼,,,,
2018,5,32,斯特拉斯堡,甘冈,,,,
2018,5,32,南特,里昂,,,,
2018,5,32,圣埃蒂安,波尔多,,,,
2018,5,32,摩纳哥,兰斯,,,,
2018,5,32,雷恩,尼斯,,,,
2018,5,32,卡昂,昂热,,,,
2018,5,32,第戎,亚眠,,,,
2018,5,32,马赛,尼姆,,,,
2018,5,32,蒙彼利埃,图卢兹,,,,
2018,5,34,蒙彼利埃,巴黎圣日尔曼,,,,
2018,5,35,里昂,里尔,,,,
2018,5,30,图卢兹,巴黎圣日尔曼,,,,
2018,5,34,雷恩,摩纳哥,,,,
2018,5,34,尼斯,甘冈,,,,
2018,5,34,波尔多,里昂,,,,
2018,5,34,卡昂,第戎,,,,
2018,5,34,亚眠,斯特拉斯堡,,,,
2018,5,34,圣埃蒂安,图卢兹,,,,
2018,5,34,里尔,尼姆,,,,
2018,5,34,昂热,兰斯,,,,
2018,5,34,马赛,南特,,,,
2018,5,35,图卢兹,雷恩,,,,
2018,5,35,斯特拉斯堡,马赛,,,,
2018,5,35,摩纳哥,圣埃蒂安,,,,
2018,5,35,南特,第戎,,,,
2018,5,35,甘冈,卡昂,,,,
2018,5,35,波尔多,昂热,,,,
2018,5,35,蒙彼利埃,亚眠,,,,
2018,5,35,兰斯,尼姆,,,,
2018,5,35,巴黎圣日尔曼,尼斯,,,,
2018,5,30,蒙彼利埃,甘冈,,,,
2018,5,37,斯特拉斯堡,雷恩,,,,
2018,5,30,雷恩,里昂,,,,
2018,5,30,南特,里尔,,,,
2018,5,30,斯特拉斯堡,兰斯,,,,
2018,5,30,第戎,尼斯,,,,
2018,5,30,摩纳哥,卡昂,,,,
2018,5,30,马赛,昂热,,,,
2018,5,30,圣埃蒂安,尼姆,,,,
2018,5,30,亚眠,波尔多,,,,
2018,5,37,图卢兹,马赛,,,,
2018,5,37,蒙彼利埃,南特,,,,
2018,5,37,圣埃蒂安,尼斯,,,,
2018,5,37,巴黎圣日尔曼,第戎,,,,
2018,5,37,里尔,昂热,,,,
2018,5,37,摩纳哥,亚眠,,,,
2018,5,37,甘冈,尼姆,,,,
2018,5,37,波尔多,兰斯,,,,
2018,5,37,里昂,卡昂,,,,
2018,5,38,兰斯,巴黎圣日尔曼,,,,
2018,5,38,尼斯,摩纳哥,,,,
2018,5,38,亚眠,甘冈,,,,
2018,5,38,尼姆,里昂,,,,
2018,5,38,马赛,蒙彼利埃,,,,
2018,5,38,卡昂,波尔多,,,,
2006,38,1,休斯顿迪纳摩,科罗拉多急流,5,2,3,1
2018,5,38,昂热,圣埃蒂安,,,,
2018,5,38,南特,斯特拉斯堡,,,,
2018,5,38,第戎,图卢兹,,,,
2018,5,38,雷恩,里尔,,,,
